4,4,4,4,4,4,4,4,
69,25,25,69,69,69,25,25,
5248,145,145,5248,5248,5248,145,145,
1107697,11341,337,5251,5251,5251,2383,256,
,314014,1681,105009,,105009,41842,1033,
,,9361,8820208,,8820208,557383,5473,
,,21649,,,,,12496,
,,107665,,,,,61657,
,,599185,,,,,342577,
