2,2,2,2,2,2,2,2,
5,5,4,3,3,3,3,3,
16,16,8,4,4,4,4,4,
65,65,16,5,5,5,5,5,
326,326,32,6,6,6,6,6,
1957,1957,64,7,7,7,7,7,
13700,13700,128,8,8,8,8,8,
109601,,256,9,9,9,9,9,
986410,,512,10,10,10,10,10,
9864101,,1024,11,11,11,11,11,
,,2048,12,12,12,12,12,
,,4096,13,13,13,13,13,
,,8192,14,14,14,14,14,
,,16384,15,15,15,15,15,
,,,16,16,16,16,16,
,,,17,17,17,17,17,
,,,18,18,18,18,18,
,,,19,19,19,19,19,
,,,20,20,20,20,20,
,,,21,21,21,21,21,
