4,4,4,4,4,4,4,4,
69,69,16,7,7,7,7,7,
5248,5248,64,10,10,10,10,10,
1107697,,256,13,13,13,13,13,
,,1024,16,16,16,16,16,
,,4096,19,19,19,19,19,
,,16384,22,22,22,22,22,
,,65536,25,25,25,25,25,
,,262144,28,28,28,28,28,
,,,31,31,31,31,31,
,,,34,34,34,34,34,
,,,37,37,37,37,37,
,,,40,40,40,40,40,
,,,43,43,43,43,43,
,,,46,46,46,46,46,
,,,49,49,49,49,49,
,,,52,52,52,52,52,
,,,55,55,55,55,55,
,,,58,58,58,58,58,
,,,61,61,61,61,61,
