0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,
0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,
0.004,0.004,0.002,0.002,0.004,0.002,0.002,0.002,
1.136,0.452,0.004,0.004,1.036,0.016,0.008,0.004,
,,0.008,0.004,1.02,0.016,89.92,0.004,
,,0.072,0.084,,0.416,,0.036,
,,0.248,0.104,,0.484,,0.132,
,,6.528,2.292,,11.652,,1.628,
,,44.784,2.672,,13.56,,9.272,
,,,56.164,,,,160.3,
