0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,
0.004,0.002,0.002,0.012,0.192,0.036,0.002,0.004,
1.108,0.002,0.008,2.452,,11.008,0.002,0.008,
,2.116,0.012,2.932,,13.492,0.428,0.02,
,,0.076,70.34,,,96.712,0.064,
,,0.808,,,,,0.568,
,,11.072,,,,,5.904,
,,50.132,,,,,20.14,
