0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,
0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,
0.004,0.002,0.004,0.008,0.18,0.036,0.002,0.002,
1.144,0.096,0.002,0.016,0.18,0.044,0.016,0.004,
,25.86,0.016,0.28,,1.172,1.068,0.012,
,,0.12,27.368,,127.596,84.392,0.084,
,,0.284,,,,,0.224,
,,6.548,,,,,2.412,
,,75.38,,,,,25.02,
