4,4,4,4,4,4,4,4,
69,69,16,7,7,7,7,7,
5248,5248,64,10,10,10,72,19,
1107697,,256,13,13,13,5251,67,
,,1024,16,16,16,,259,
,,4096,19,19,19,,1027,
,,16384,22,22,22,,4099,
,,65536,25,25,25,,16387,
,,,28,28,28,,65539,
,,,31,31,31,,,
,,,34,34,34,,,
,,,37,37,37,,,
,,,40,40,40,,,
,,,43,43,43,,,
,,,46,46,46,,,
,,,49,49,49,,,
,,,52,52,52,,,
,,,55,55,55,,,
,,,58,58,58,,,
,,,61,61,61,,,
