2,2,2,2,2,2,2,2,
5,5,4,3,3,3,3,3,
16,16,8,4,4,4,6,5,
65,65,16,5,5,5,17,9,
326,326,32,6,6,6,66,17,
1957,1957,64,7,7,7,327,33,
13700,13700,128,8,8,8,1958,65,
109601,,256,9,9,9,13701,129,
986410,,512,10,10,10,109602,257,
9864101,,1024,11,11,11,,513,
,,2048,12,12,12,,1025,
,,4096,13,13,13,,2049,
,,8192,14,14,14,,4097,
,,16384,15,15,15,,8193,
,,,16,16,16,,16385,
,,,17,17,17,,32769,
,,,18,18,18,,,
,,,19,19,19,,,
,,,20,20,20,,,
,,,21,21,21,,,
